latitud,longitud,temp_media_marzo,temp_media_abril,temp_media_mayo,precipitacion_marzo,precipitacion_abril,precipitacion_mayo,tipo_suelo,ph_suelo,materia_organica_pct,cultivo_anterior,rendimiento_anterior,dia_del_ano
-37.17594942,-62.75671313,20.34751935,14.6381,7.802680645,4.086874194,4.403433333,0.1339709677,Franco arenosa,7.466984748840332,1.7829514198296963,Soja,2700,339
-37.17182701,-62.73608975,20.34752935,14.63811,7.802690645,4.086884194,4.403443333,0.1339809677,Franco arenosa,7.268518924713135,1.950717604192787,Soja,3000,338
-37.18310599,-62.72658672,20.34753935,14.63812,7.802700645,4.086894194,4.403453333,0.1339909677,Franco limosa,7.362183570861816,3.289521203794017,Soja,2800,343
-37.18416179,-62.71775829,20.34754935,14.63813,7.802710645,4.086904194,4.403463333,0.1340009677,Franco limosa,7.351150989532471,2.7838343247922728,Soja,2300,351
-37.17087289,-62.74067318,20.34755935,14.63814,7.802720645,4.086914194,4.403473333,0.1340109677,Franco arenosa,7.449946880340576,1.6616889009148674,Soja,2500,342
-37.17369398,-62.77590383,20.34756935,14.63815,7.802730645,4.086924194,4.403483333,0.1340209677,Franco arenosa,6.464593872454654,1.2222444275824944,Soja,2800,352
-37.20077253,-62.71948665,20.34757935,14.63816,7.802740645,4.086934194,4.403493333,0.1340309677,Franco limosa,7.419934749603271,2.0967489390360114,Soja,2800,336
-37.17573796,-62.73180346,20.34758935,14.63817,7.802750645,4.086944194,4.403503333,0.1340409677,Franco arenosa,7.268518924713135,3.2670065964593755,Soja,2456,349
-37.15652933,-62.75444798,20.34759935,14.63818,7.802760645,4.086954194,4.403513333,0.1340509677,Franco arenosa,7.228483475564031,3.173336630576112,Soja,2654,352
-37.1853067,-62.7710817,20.34760935,14.63819,7.802770645,4.086964194,4.403523333,0.1340609677,Franco limosa,7.60959529876709,2.6003661129759346,Soja,2952,365
-37.1582833,-62.74332274,20.34761935,14.6382,7.802780645,4.086974194,4.403533333,0.1340709677,Franco arenosa,7.090994358062744,1.4523341457130792,Trigo,3100,156
-37.16140073,-62.77326172,20.34762935,14.63821,7.802790645,4.086984194,4.403543333,0.1340809677,Franco arenosa,7.753086417859639,3.302683682014988,Trigo,2700,179
-37.16872229,-62.76878694,20.34763935,14.63822,7.802800645,4.086994194,4.403553333,0.1340909677,Franco arenosa,7.461773243122661,2.107032649625908,Trigo,2700,169
-37.18392299,-62.75156866,20.34764935,14.63823,7.802810645,4.087004194,4.403563333,0.1341009677,Franco limosa,7.532898902893066,2.591801612234163,Trigo,2700,191
-37.18266831,-62.72262246,20.34765935,14.63824,7.802820645,4.087014194,4.403573333,0.1341109677,Franco limosa,7.351150989532471,3.2191999772024253,Trigo,3399,158
-37.18308289,-62.72326162,20.34766935,14.63825,7.802830645,4.087024194,4.403583333,0.1341209677,Franco limosa,7.351150989532471,3.372581936000943,Trigo,2800,167
-37.15535826,-62.73435182,20.34767935,14.63826,7.802840645,4.087034194,4.403593333,0.1341309677,Franco arenosa,6.805509090423584,1.350326054559129,Trigo,2700,156
-37.16964996,-62.70964114,20.34768935,14.63827,7.802850645,4.087044194,4.403603333,0.1341409677,Franco arenosa,6.969165802001953,1.8640887934135533,Trigo,2799,165
-38.01866101,-60.09924152,18.45741935,13.442,7.480645161,3.163225806,2.806333333,0.3364516129,Franco limosa,6.753754615783691,1.6838381112519167,Cebada,3800,153
-38.0181853,-60.10283293,18.45742935,13.44201,7.480655161,3.163235806,2.806343333,0.3364616129,Franco limosa,6.753754615783691,1.5151459424228024,Cebada,3200,166
-38.05442596,-60.11462922,18.45743935,13.44202,7.480665161,3.163245806,2.806353333,0.3364716129,Franco limosa,6.80308723449707,3.190965366084702,Cebada,4500,166
-38.03380069,-60.05715072,18.45744935,13.44203,7.480675161,3.163255806,2.806363333,0.3364816129,Franco limosa,6.526029109954834,2.5175359041132195,Cebada,4300,179
-38.02751735,-60.06456671,18.45745935,13.44204,7.480685161,3.163265806,2.806373333,0.3364916129,Franco limosa,6.7956223487854,1.3718042964999833,Maiz,3500,312
-38.05295093,-60.10889911,18.45746935,13.44205,7.480695161,3.163275806,2.806383333,0.3365016129,Franco limosa,6.80308723449707,2.0081910172942696,Maiz,4600,302
-38.0292593,-60.10829044,18.45747935,13.44206,7.480705161,3.163285806,2.806393333,0.3365116129,Franco limosa,6.903586864471436,1.7268017061555736,Maiz,6000,320
-38.01724704,-60.05651562,18.45748935,13.44207,7.480715161,3.163295806,2.806403333,0.3365216129,Franco limosa,6.741634845733643,1.980153650727024,Maiz,6000,334
-38.04427808,-60.10316508,18.45749935,13.44208,7.480725161,3.163305806,2.806413333,0.3365316129,Franco limosa,6.907111167907715,2.073530477890506,Soja,2200,347
-38.01450696,-60.10817461,18.45750935,13.44209,7.480735161,3.163315806,2.806423333,0.3365416129,Franco limosa,6.753754615783691,2.798515875217853,Soja,2500,359
-38.05926258,-60.0613803,18.45751935,13.4421,7.480745161,3.163325806,2.806433333,0.3365516129,Franco limosa,6.676945209503174,1.7937646015146065,Soja,2600,361
-38.05302894,-60.10140406,18.45752935,13.44211,7.480755161,3.163335806,2.806443333,0.3365616129,Franco limosa,6.913398265838623,2.8836084616284587,Soja,2850,345
-38.04417199,-60.08825447,18.45753935,13.44212,7.480765161,3.163345806,2.806453333,0.3365716129,Franco limosa,6.974416732788086,3.2227178576757174,Soja,1000,362
-38.05519048,-60.05205647,18.45754935,13.44213,7.480775161,3.163355806,2.806463333,0.3365816129,Franco limosa,6.781125068664551,3.427614238377424,Soja,2500,347
-38.03208286,-60.09171938,18.45755935,13.44214,7.480785161,3.163365806,2.806473333,0.3365916129,Franco limosa,6.816506385803223,1.7967314059326307,Soja,1800,355
-38.05339593,-60.0751185,18.45756935,13.44215,7.480795161,3.163375806,2.806483333,0.3366016129,Franco limosa,6.845148086547852,1.9881129809970068,Soja,2500,358
-38.05393114,-60.10008021,18.45757935,13.44216,7.480805161,3.163385806,2.806493333,0.3366116129,Franco limosa,6.913398265838623,3.4837240855800458,Soja,1434,365
-38.02745259,-60.09371778,18.45758935,13.44217,7.480815161,3.163395806,2.806503333,0.3366216129,Franco limosa,6.834019660949707,1.8593454568233447,Soja,2500,365
-38.0608098,-60.07360872,18.45759935,13.44218,7.480825161,3.163405806,2.806513333,0.3366316129,Franco limosa,6.801967144012451,2.113640336954613,Soja,2274,354
-38.04416055,-60.09814535,18.45760935,13.44219,7.480835161,3.163415806,2.806523333,0.3366416129,Franco limosa,6.907111167907715,2.967247522580757,Soja,2678,358
-38.04590171,-60.08430654,18.45761935,13.4422,7.480845161,3.163425806,2.806533333,0.3366516129,Franco limosa,6.579514503479004,3.0425081772954026,Trigo,3000,189
-38.0285389,-60.11692214,18.45762935,13.44221,7.480855161,3.163435806,2.806543333,0.3366616129,Franco limosa,7.087177753448486,1.4136468341327724,Trigo,2800,178
-38.04753366,-60.10338779,18.45763935,13.44222,7.480865161,3.163445806,2.806553333,0.3366716129,Franco limosa,6.913398265838623,1.7165920788469335,Trigo,4000,190
-38.03271057,-60.07593985,18.45764935,13.44223,7.480875161,3.163455806,2.806563333,0.3366816129,Franco limosa,6.586808204650879,2.8935431735037165,Trigo,4000,171
-38.04906718,-60.1119301,18.45765935,13.44224,7.480885161,3.163465806,2.806573333,0.3366916129,Franco limosa,6.80308723449707,1.4875224883090843,Trigo,3762,162
-38.04359945,-60.0619937,18.45766935,13.44225,7.480895161,3.163475806,2.806583333,0.3367016129,Franco limosa,6.821949005126953,3.035232206643336,Trigo,2847,165
-38.06171376,-60.08812585,18.45767935,13.44226,7.480905161,3.163485806,2.806593333,0.3367116129,Franco limosa,6.865860939025879,2.504593022377429,Trigo,4565,178
-38.02396318,-60.06795216,18.45768935,13.44227,7.480915161,3.163495806,2.806603333,0.3367216129,Franco limosa,6.7956223487854,1.2779571517283974,Trigo,4000,172
-29.36131176,-63.48773763,25.9716129,18.351,10.55580645,1.545806452,5.755666667,0.04677419355,Franca,7.402020454406738,3.405662069284955,Cebada,1000,143
-29.40752719,-63.47421064,25.9716229,18.35101,10.55581645,1.545816452,5.755676667,0.04678419355,Franca,7.479272365570068,2.880610843439626,Cebada,900,139
-29.38364261,-63.46280472,25.9716329,18.35102,10.55582645,1.545826452,5.755686667,0.04679419355,Franca,7.492934226989746,3.486714223638928,Cebada,1200,145
-29.38072669,-63.4908771,25.9716429,18.35103,10.55583645,1.545836452,5.755696667,0.04680419355,Areno-gravillosa,7.379388332366943,3.309628992372258,Cebada,700,158
-29.36461088,-63.47030005,25.9716529,18.35104,10.55584645,1.545846452,5.755706667,0.04681419355,Franca,7.40554141998291,3.466547730564676,Maiz,6800,275
-29.36890393,-63.48544172,25.9716629,18.35105,10.55585645,1.545856452,5.755716667,0.04682419355,Franca,7.402020454406738,2.177953649869981,Maiz,4500,267
-29.36148616,-63.48828187,25.9716729,18.35106,10.55586645,1.545866452,5.755726667,0.04683419355,Franca,7.402020454406738,2.585592576311013,Maiz,3100,287
-29.36438346,-63.47520441,25.9716829,18.35107,10.55587645,1.545876452,5.755736667,0.04684419355,Franca,7.40554141998291,3.127385370017052,Maiz,6000,268
-29.38883885,-63.47836192,25.9716929,18.35108,10.55588645,1.545886452,5.755746667,0.04685419355,Franca,7.533820152282715,2.323104328107877,Soja,2800,316
-29.36107244,-63.49487424,25.9717029,18.35109,10.55589645,1.545896452,5.755756667,0.04686419355,Arcillosa,7.367387294769287,3.1371060068198897,Soja,2600,341
-29.38940141,-63.48174243,25.9717129,18.3511,10.55590645,1.545906452,5.755766667,0.04687419355,Franca,7.444457530975342,3.4055428615963086,Soja,2400,317
-29.38515292,-63.47890914,25.9717229,18.35111,10.55591645,1.545916452,5.755776667,0.04688419355,Franca,7.533820152282715,2.270623821263929,Soja,2400,339
-29.4054064,-63.45564827,25.9717329,18.35112,10.55592645,1.545926452,5.755786667,0.04689419355,Franca,7.490410327911377,3.187242333378314,Soja,2800,315
-29.36730405,-63.48796036,25.9717429,18.35113,10.55593645,1.545936452,5.755796667,0.04690419355,Franca,7.402020454406738,2.8254182233516403,Soja,2100,324
-29.38557265,-63.46483636,25.9717529,18.35114,10.55594645,1.545946452,5.755806667,0.04691419355,Franca,7.495356559753418,2.651183894881065,Soja,2270,317
-29.40409026,-63.44272127,25.9717629,18.35115,10.55595645,1.545956452,5.755816667,0.04692419355,Franca,7.537134647369385,1.8974812817876785,Soja,2300,325
-29.37212034,-63.44183366,25.9717729,18.35116,10.55596645,1.545966452,5.755826667,0.04693419355,Franca,7.44471549987793,2.326742190834757,Soja,2800,318
-29.38482379,-63.44790429,25.9717829,18.35117,10.55597645,1.545976452,5.755836667,0.04694419355,Franca,7.40668249130249,2.13487321507139,Soja,2423,326
-29.37754332,-63.44902112,25.9717929,18.35118,10.55598645,1.545986452,5.755846667,0.04695419355,Franca,7.48645544052124,3.003812019188962,Soja,2351,343
-29.38891622,-63.44961934,25.9718029,18.35119,10.55599645,1.545996452,5.755856667,0.04696419355,Franca,7.40668249130249,2.8404482939435383,Soja,2368,324
-29.35915937,-63.4947202,25.9718129,18.3512,10.55600645,1.546006452,5.755866667,0.04697419355,Franco limosa,7.367387294769287,1.4151880731512858,Trigo,1100,164
-29.3636904,-63.4522934,25.9718229,18.35121,10.55601645,1.546016452,5.755876667,0.04698419355,Franca,7.434089183807373,2.1564919004457304,Trigo,1200,139
-29.40576778,-63.45605601,25.9718329,18.35122,10.55602645,1.546026452,5.755886667,0.04699419355,Franca,7.490410327911377,2.586593575784071,Trigo,1300,143
-29.40108176,-63.45972584,25.9718429,18.35123,10.55603645,1.546036452,5.755896667,0.04700419355,Franca,7.496215343475342,1.6058462537925018,Trigo,900,144
-26.5334372,-62.88976356,30.02903226,24.03633333,15.87096774,2.893225806,2.780666667,0.2274193548,Franca,7.778876304626465,3.081034093514141,Cebada,1200,143
-26.52746671,-62.84655128,30.02904226,24.03634333,15.87097774,2.893235806,2.780676667,0.2274293548,Arenosa,7.820690155029297,2.870010364207838,Cebada,700,155
-26.54192525,-62.84767568,30.02905226,24.03635333,15.87098774,2.893245806,2.780686667,0.2274393548,Franca,7.812874317169189,2.788043896905781,Maiz,7500,266
-26.53473338,-62.86500791,30.02906226,24.03636333,15.87099774,2.893255806,2.780696667,0.2274493548,Franca,7.816996097564697,3.477498305346109,Maiz,6000,268
-26.56751912,-62.85081511,30.02907226,24.03637333,15.87100774,2.893265806,2.780706667,0.2274593548,Arenosa,7.842588901519775,1.764910626470012,Maiz,2300,281
-26.52587202,-62.84497126,30.02908226,24.03638333,15.87101774,2.893275806,2.780716667,0.2274693548,Arenosa,7.820690155029297,1.7806658266410629,Maiz,2200,281
-26.56851485,-62.86708366,30.02909226,24.03639333,15.87102774,2.893285806,2.780726667,0.2274793548,Arenosa,7.826313018798828,3.466349221552239,Soja,3300,324
-26.53447709,-62.87273674,30.02910226,24.03640333,15.87103774,2.893295806,2.780736667,0.2274893548,Franca,7.80475902557373,1.7679698927791474,Soja,2750,333
-26.54292497,-62.8557932,30.02911226,24.03641333,15.87104774,2.893305806,2.780746667,0.2274993548,Franca,7.853390693664551,2.8685705035483515,Soja,1800,328
-26.53511789,-62.8775607,30.02912226,24.03642333,15.87105774,2.893315806,2.780756667,0.2275093548,Franca,7.80475902557373,3.385463620342392,Soja,700,315
-26.57192518,-62.88986014,30.02913226,24.03643333,15.87106774,2.893325806,2.780766667,0.2275193548,Arenosa,7.690031051635742,1.9821055240594467,Soja,3200,320
-26.56705039,-62.87770974,30.02914226,24.03644333,15.87107774,2.893335806,2.780776667,0.2275293548,Arenosa,7.805022239685059,1.367066050221581,Soja,2600,320
-26.52802928,-62.86399907,30.02915226,24.03645333,15.87108774,2.893345806,2.780786667,0.2275393548,Franca,7.819168090820312,2.693682265386509,Soja,1500,325
-26.52834789,-62.88905277,30.02916226,24.03646333,15.87109774,2.893355806,2.780796667,0.2275493548,Franca,7.746592044830322,2.1333907525769416,Soja,700,340
-26.54414447,-62.8621615,30.02917226,24.03647333,15.87110774,2.893365806,2.780806667,0.2275593548,Franca,7.772374629974365,1.4965093527922029,Soja,3279,330
-26.54086658,-62.88443296,30.02918226,24.03648333,15.87111774,2.893375806,2.780816667,0.2275693548,Franca,7.778876304626465,2.4693283176446785,Soja,2728,324
-26.53239024,-62.87230652,30.02919226,24.03649333,15.87112774,2.893385806,2.780826667,0.2275793548,Franca,7.790436744689941,1.5758339197813211,Soja,1767,324
-26.54005484,-62.8562505,30.02920226,24.03650333,15.87113774,2.893395806,2.780836667,0.2275893548,Franca,7.872164249420166,1.3266549074256733,Soja,700,330
-26.52919718,-62.8767317,30.02921226,24.03651333,15.87114774,2.893405806,2.780846667,0.2275993548,Franca,7.790436744689941,1.7633150317300772,Trigo,1000,160
-26.5639181,-62.86004183,30.02922226,24.03652333,15.87115774,2.893415806,2.780856667,0.2276093548,Arenosa,7.842588901519775,3.019079605472732,Trigo,1100,151
-26.52851083,-62.84243608,30.02923226,24.03653333,15.87116774,2.893425806,2.780866667,0.2276193548,Arenosa,7.820690155029297,3.2856392079929213,Trigo,1200,156
-26.56379685,-62.84335782,30.02924226,24.03654333,15.87117774,2.893435806,2.780876667,0.2276293548,Arenosa,7.84058141708374,2.449582374271226,Trigo,900,140
-35.03359904,-60.25523293,21.2016129,15.88033333,9.532580645,7.505806452,6.841,0.1964516129,Franco limosa,7.338823318481445,1.579008877103774,Cebada,5000,152
-35.00705766,-60.27766428,21.2016229,15.88034333,9.532590645,7.505816452,6.84101,0.1964616129,Franco limosa,6.892415978867028,3.0389123468058328,Cebada,2000,158
-35.02962987,-60.29057819,21.2016329,15.88035333,9.532600645,7.505826452,6.84102,0.1964716129,Franco limosa,6.635555267333984,3.332754879576897,Cebada,3000,179
-35.03109366,-60.2491319,21.2016429,15.88036333,9.532610645,7.505836452,6.84103,0.1964816129,Franco limosa,7.338823318481445,2.374291284110678,Cebada,4000,169
-35.00902578,-60.24344286,21.2016529,15.88037333,9.532620645,7.505846452,6.84104,0.1964916129,Franco limosa,6.782320022583008,3.059635457508478,Maiz,8000,327
-35.00888252,-60.27465763,21.2016629,15.88038333,9.532630645,7.505856452,6.84105,0.1965016129,Franco limosa,6.889509055033855,2.605167918123698,Maiz,3000,310
-35.05552681,-60.27683971,21.2016729,15.88039333,9.532640645,7.505866452,6.84106,0.1965116129,Franco limosa,6.928680896759033,2.922318716207997,Maiz,8000,289
-35.02111936,-60.26298461,21.2016829,15.88040333,9.532650645,7.505876452,6.84107,0.1965216129,Franco limosa,6.397341627291383,1.67318958744518,Maiz,8500,288
-35.00977684,-60.26719212,21.2016929,15.88041333,9.532660645,7.505886452,6.84108,0.1965316129,Franco limosa,6.603279306008855,3.211798999121056,Soja,4000,345
-35.05217163,-60.26474226,21.2017029,15.88042333,9.532670645,7.505896452,6.84109,0.1965416129,Franco limosa,6.7616777420043945,3.3265419288518583,Soja,1715,350
-35.01075187,-60.27595011,21.2017129,15.88043333,9.532680645,7.505906452,6.8411,0.1965516129,Franco limosa,7.37422674947733,1.7144285182547747,Soja,3500,361
-35.03060368,-60.27479944,21.2017229,15.88044333,9.532690645,7.505916452,6.84111,0.1965616129,Franco limosa,6.591169357299805,3.0961560353805297,Soja,3450,362
-35.05509296,-60.29341286,21.2017329,15.88045333,9.532700645,7.505926452,6.84112,0.1965716129,Franco limosa,7.759017793667843,2.226002765440472,Soja,2000,336
-35.02910323,-60.27418932,21.2017429,15.88046333,9.532710645,7.505936452,6.84113,0.1965816129,Franco limosa,6.591169357299805,2.4782647778697573,Soja,500,360
-35.02643912,-60.2430631,21.2017529,15.88047333,9.532720645,7.505946452,6.84114,0.1965916129,Franco limosa,7.259399890899658,2.2106785640513835,Soja,2500,351
-35.04178948,-60.25860405,21.2017629,15.88048333,9.532730645,7.505956452,6.84115,0.1966016129,Franco limosa,6.632402896881104,2.2721236922304286,Soja,2200,339
-35.02334165,-60.25469944,21.2017729,15.88049333,9.532740645,7.505966452,6.84116,0.1966116129,Franco limosa,7.088957416190675,2.7638994280251468,Soja,2740,335
-35.03796351,-60.28938209,21.2017829,15.88050333,9.532750645,7.505976452,6.84117,0.1966216129,Franco limosa,6.952876567840576,2.9381246740579607,Soja,1265,356
-35.05316864,-60.24538639,21.2017929,15.88051333,9.532760645,7.505986452,6.84118,0.1966316129,Franco arcillosa,6.840816974639893,1.247748546767686,Soja,3093,337
-35.05144832,-60.27684429,21.2018029,15.88052333,9.532770645,7.505996452,6.84119,0.1966416129,Franco limosa,6.928680896759033,2.817866905904994,Soja,2899,352
-35.05170367,-60.24487747,21.2018129,15.88053333,9.532780645,7.506006452,6.8412,0.1966516129,Franco arcillo areno,6.840816974639893,3.125914243986478,Trigo,4900,173
-35.00491703,-60.30298192,21.2018229,15.88054333,9.532790645,7.506016452,6.84121,0.1966616129,Franco limosa,6.6318182945251465,1.9395369930596127,Trigo,2100,160
-35.03131538,-60.2904875,21.2018329,15.88055333,9.532800645,7.506026452,6.84122,0.1966716129,Franco limosa,6.952876567840576,1.2401160128417226,Trigo,3000,169
-35.00891793,-60.27637641,21.2018429,15.88056333,9.532810645,7.506036452,6.84123,0.1966816129,Franco limosa,7.861108179394224,3.0928315982924035,Trigo,4500,174
